Program Name;Program Arthur;Program Description;Program Length;Program Level;Program Equipment;Days Per Week;Mesocycle Name;Mesocycle Description;Mesocycle Order;Microcycle Name;Microcycle Description;Microcycle Order;Workout Name;Workout Day;Workout Notes;Exercise Name;Exercise Order;Sets;Set Type;Target Repetitions;Target Min Repetitions;Target Max Repetitions;Target Weight (lbs);Target Weight (kg);Weight Increment (lbs);Weight Increment (kg);Target RPE;Target RIR;Percentage of 1RM;Progression Scheme ID;Advanced Exercise Sets
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 1 (Heavy Lower);1;;Deadlift;2;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 1 (Heavy Lower);1;;Leg press;3;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 1 (Heavy Lower);1;;Barbell glute bridge;4;4;;3;3;5;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 1 (Heavy Lower);1;;Dumbbell stiff-leg deadlift;5;4;;3;3;5;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 2 (Heavy Upper);2;;Barbell chest press;1;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 2 (Heavy Upper);2;;Pull-up;2;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 2 (Heavy Upper);2;;Machine shoulder press;3;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 2 (Heavy Upper);2;;Barbell reverse bent row;4;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Barbell front squat;1;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Bulgarian split squat;2;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Barbell hip thrust;3;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Hyperextension;4;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Lying leg curl;5;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Machine standing calf raise;6;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Barbell kneeling rollout;7;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 3 (Moderate Lower And Abs);3;;Cable side bend;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Machine incline press;1;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Flat dumbbell fly;2;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Lat pull-down;3;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Cable wide-grip seated row;4;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Dumbbell shoulder press;5;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Cable lateral raise;6;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Barbell drag curl;7;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Dumbbell prone incline curl;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Machine overhead triceps extension;9;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 4 (Moderate Upper);4;;Triceps dip;10;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Dumbbell reverse lunge;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Single-leg extension;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Cable standing abduction;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Machine seated leg curl;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Reverse hyperextension;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Machine seated calf raise;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Toe press;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Reverse crunch;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 5 (Light Lower And Abs);5;;Side bridge;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Dumbbell decline press;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Pec deck fly;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Cross cable pull-down;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Cable single-arm standing low row;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Dumbbell upright row;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Cable reverse fly;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Cable curl;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Barbell reverse curl;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Dumbbell overhead triceps extension;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 6 (Light Upper);6;;Skull crusher;10;2;;15;12;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 1 (Heavy Lower);1;;Goblet squat;1;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 1 (Heavy Lower);1;;Deadlift;2;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 1 (Heavy Lower);1;;Leg press;3;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 1 (Heavy Lower);1;;Barbell glute bridge;4;4;;3;3;5;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 1 (Heavy Lower);1;;Dumbbell stiff-leg deadlift;5;4;;3;3;5;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 2 (Heavy Upper);2;;Barbell chest press;1;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 2 (Heavy Upper);2;;Pull-up;2;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 2 (Heavy Upper);2;;Machine shoulder press;3;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 2 (Heavy Upper);2;;Barbell reverse bent row;4;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Barbell front squat;1;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Bulgarian split squat;2;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Barbell hip thrust;3;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Hyperextension;4;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Lying leg curl;5;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Machine standing calf raise;6;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Barbell kneeling rollout;7;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 3 (Moderate Lower And Abs);3;;Cable side bend;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Machine incline press;1;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Flat dumbbell fly;2;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Lat pull-down;3;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Cable wide-grip seated row;4;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Dumbbell shoulder press;5;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Cable lateral raise;6;3;;8;8;12;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Barbell drag curl;7;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Dumbbell prone incline curl;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Machine overhead triceps extension;9;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 4 (Moderate Upper);4;;Triceps dip;10;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Dumbbell reverse lunge;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Single-leg extension;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Cable standing abduction;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Machine seated leg curl;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Reverse hyperextension;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Machine seated calf raise;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Toe press;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Reverse crunch;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 5 (Light Lower And Abs);5;;Side bridge;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Dumbbell decline press;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Pec deck fly;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Cross cable pull-down;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Cable single-arm standing low row;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Dumbbell upright row;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Cable reverse fly;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Cable curl;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Barbell reverse curl;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Dumbbell overhead triceps extension;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 2;2;Day 6 (Light Upper);6;;Skull crusher;10;2;;15;12;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 3;3;Day 1 (Heavy Lower);1;;Goblet squat;1;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 3;3;Day 1 (Heavy Lower);1;;Deadlift;2;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 3;3;Day 1 (Heavy Lower);1;;Leg press;3;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 3;3;Day 1 (Heavy Lower);1;;Barbell glute bridge;4;4;;3;3;5;;;;;;1, 1, 1, 0;;;
