The Bodybuilding Transformation System - Intermediate-Advanced;;;;;;;;;;;;;;;
;Ab Wheel Rollout;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Swiss Ball Rollout;Long-Lever Plank;Don't just bend at your hips, use your abs to lower yourself down under control and pull yourself back up. If you don't have the core strength to get all the way extended at the bottom, try to progressively increase the ROM week to week.
Legs (Hypertrophy Focus);Hack Squat;Failure;2-4;3;10-12;;;;;~8-9;10;2-3 min;Leg Press;DB Walking Lunge;Use a controlled negative (don't free fall) and then explode on the positive.
;Seated Leg Curl;Failure + LLPs (Extend set);1-2;3;12-15;;;;;~8-9;10;1-2 min;Lying Leg Curl;Nordic Ham Curl;Lean forward over the machine to get a maximum stretch in your hamstrings.
;Walking Lunge;Failure;2-3;2;10-12;;;;;~8-9;10;2-3 min;Smith Machine Static Lunge;DB Static Lunge;Take medium strides. Minimize contribution from the back leg
;Leg Extension;Myo-reps;1-2;3;12-15;;;;;~8-9;10;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative. 
;Machine Hip Adduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Adduction;Copenhagen Hip Adduction;Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
;Machine Hip Abduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Abduction;Lateral Band Walk;If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further.
;Standing Calf Raise;Static Stretch (30s);1-2;3;12-15;;;;;~8-9;10;1-2 min;Seated Calf Raise;Leg Press Calf Press;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.
;;;;;;;;Rest Day;;;;;;;
;;;;;;;;;;;;;;;
Week 11;Exercise;Last-Set Intensity Technique;Warm-up Sets;Working Sets;Reps;Tracking Load and Reps;;;;Early Set RPE;Last Set RPE;Rest;Substitution Option 1;Substitution Option 2;Notes
;;;;;;Set 1;Set 2;Set 3;Set 4;;;;;;
Upper (Strength Focus);45° Incline DB Press;Failure;2-3;4;8-10;;;;;~8-9;10;3-5 min;45° Incline Barbell Press;45° Incline Machine Press;1 second pause at the bottom of each rep while maintaining tension on the pecs
;Pec Deck;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;Cable Crossover Ladder;Bottom-Half DB Flye;Focus on bringing your elbows together - not your hands
;Dual-Handle Lat Pulldown;Failure;1-2;3;10-12;;;;;~8-9;10;2-3 min;Wide-Grip Lat Pulldown;Wide-Grip Pull-Up;Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.
;High-Cable Lateral Raise;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;High-Cable Cuffed Lateral Raise;Lean-In DB Lateral Raise;Focus on squeezing your lateral delt to move the weight.
;Smith Machine Row;Failure + LLPs (Extend set);1-2;3;8-10;;;;;~8-9;10;2-3 min;Pendlay Deficit Row;Single-Arm DB Row;Focus on squeezing your shoulder blades together, keeping your elbows at a ~45° angle
;Overhead Cable Triceps Extension (Bar);Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Overhead Cable Triceps Extension (Rope);DB Skull Crusher;Optionally pause for 0.5-1 second in the stretched aspect of each rep
;Bayesian Cable Curl;Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Seated Super-Bayesian High Cable Curl;Incline DB Stretch Curl;If you have a left-right bicep size imbalance, do these 1 arm at a time, starting with the weaker arm. Take the weaker arm to the listed RPE. Then match the reps with the other arm (stop once you've matched the reps, even if the RPE is lower). If you don't have a size imbalance, do these both arms at the same time.
Lower (Strength Focus);Lying Leg Curl;Failure + LLPs (Extend set);2;3;10-12;;;;;~8-9;10;1-2 min;Seated Leg Curl;Nordic Ham Curl;Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl. 
;Smith Machine Static Lunge w/ Elevated Front Foot;Failure;2-4;3;8-10;;;;;~8-9;10;3-5 min;DB Bulgarian Split Squat;High-Bar Back Squat;Elevate your front foot on a small box. Minimize contribution from your back leg.
;45° Hyperextension;Failure;2-4;4;8-10;;;;;~8-9;10;2-3 min;Glute-Ham Raise;Cable Pull-Through;Squeeze your glutes hard at the top of each rep. Slow controlled reps on the way down, followed by an explosive positive.
;Leg Extension;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative. 
;Leg Press Calf Press;Static Stretch (30s);1-2;4;8-10;;;;;~8-9;10;1-2 min;Seated Calf Raise;Standing Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.
;Machine Crunch;Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Decline Weighted Crunch;Cable Crunch;Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.
;;;;;;;;Rest Day;;;;;;;
Pull (Hypertrophy Focus);Lean-Back Lat Pulldown;Failure;2-3;3;10-12;;;;;~8-9;10;2-3 min;Lean-Back Machine Pulldown;Pull-Up;Initiate the pulldown with a straight up posture. As you pull the bar down, lean back by about 15-30° to get the mid-back more involved. Softly touch the bar to your chest on every rep and, even though you're leaning back, still control the weight!
;Chest-Supported T-Bar Row;Failure;2-3;4;10-12;;;;;~8-9;10;2-3 min;Chest-Supported Machine Row;Incline Chest-Supported DB Row;Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.
;Dual-Handle Elbows-Out Cable Row;Failure + LLPs (Extend set);1-2;3;12-15;;;;;~8-9;10;2-3 min;Arm-Out Single-Arm DB Row;Meadows Row;Flare your elbows out ~45°. Smooth, controlled reps.
;1-Arm 45° Cable Rear Delt Flye;Myo-reps;1-2;3;12-15;;;;;~8-9;10;1-2 min;Rope Face Pull;Reverse Pec Deck;Pause for 1-2 seconds in the squeeze of each rep. Contract the rear delts hard!
;Cable Paused Shrug-In;Failure;2-3;3;12-15;;;;;~8-9;10;1-2 min;Machine Shrug;DB Shrug;"Shrug up and in. Think about shrugging ""up to your ears."" 1-2 second pause in the squeeze (at the top) of each rep, then another 1-2 second pause in the stretch (at the bottom) of each rep."
;Cable Rope Hammer Curl;Failure;1;3;12-15;;;;;~8-9;10;1-2 min;DB Hammer Curl;Hammer Preacher Curl;Squeeze the rope hard as you curl the weight up. Smooth, controlled reps.
; DB Concentration Curl;Myo-reps;1;3;15-20;;;;;~8-9;10;1-2 min;Concentration Cable Curl;DB Preacher Curl;Smooth, controlled reps. Mind-muscle connection with the biceps.
Push (Hypertrophy Focus);Machine Chest Press;Failure;2-4;4;10-12;;;;;~8-9;10;3-5 min;Barbell Bench Press;DB Bench Press;1 second pause at the bottom of each rep while maintaining tension on the pecs
;Seated DB Shoulder Press;Failure;2-3;3;10-12;;;;;~8-9;10;2-3 min;Cable Shoulder Press;Machine Shoulder Press;Ensure that your elbows break at least 90°. Mind-muscle connection with your delts. Smooth, controlled reps.
;Bottom-Half Seated Cable Flye;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Bottom-Half DB Flye;Low-to-High Cable Crossover;All reps and sets are to be performed in the bottom half of the ROM. Focus on feeling a deep stretch in your pecs at the bottom of each rep.
;High-Cable Lateral Raise;Myo-reps;1;3;12-15;;;;;~8-9;10;1-2 min;High-Cable Cuffed Lateral Raise;Lean-In DB Lateral Raise;Focus on squeezing your lateral delt to move the weight.
;EZ-Bar Skull Crusher;Failure;1;3;12-15;;;;;~8-9;10;1-2 min;DB Skull Crusher;Katana Triceps Extension;Optionally pause for 0.5-1 second in the stretched aspect of each rep
;Triceps Pressdown (Bar);Myo-reps;1;3;15-20;;;;;~8-9;10;1-2 min;Triceps Pressdown (Rope);DB Triceps Kickback;Focus on squeezing your triceps to move the weight
;Ab Wheel Rollout;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Swiss Ball Rollout;Long-Lever Plank;Don't just bend at your hips, use your abs to lower yourself down under control and pull yourself back up. If you don't have the core strength to get all the way extended at the bottom, try to progressively increase the ROM week to week.
Legs (Hypertrophy Focus);Hack Squat;Failure;2-4;4;10-12;;;;;~8-9;10;2-3 min;Leg Press;DB Walking Lunge;Use a controlled negative (don't free fall) and then explode on the positive.
;Seated Leg Curl;Failure + LLPs (Extend set);1-2;4;12-15;;;;;~8-9;10;1-2 min;Lying Leg Curl;Nordic Ham Curl;Lean forward over the machine to get a maximum stretch in your hamstrings.
;Walking Lunge;Failure;2-3;2;10-12;;;;;~8-9;10;2-3 min;Smith Machine Static Lunge;DB Static Lunge;Take medium strides. Minimize contribution from the back leg
;Leg Extension;Myo-reps;1-2;3;12-15;;;;;~8-9;10;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative. 
;Machine Hip Adduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Adduction;Copenhagen Hip Adduction;Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
;Machine Hip Abduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Abduction;Lateral Band Walk;If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further.
;Standing Calf Raise;Static Stretch (30s);1-2;3;12-15;;;;;~8-9;10;1-2 min;Seated Calf Raise;Leg Press Calf Press;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.
;;;;;;;;Rest Day;;;;;;;
;;;;;;;;;;;;;;;
Week 12;Exercise;Last-Set Intensity Technique;Warm-up Sets;Working Sets;Reps;Tracking Load and Reps;;;;Early Set RPE;Last Set RPE;Rest;Substitution Option 1;Substitution Option 2;Notes
;;;;;;Set 1;Set 2;Set 3;Set 4;;;;;;
Upper (Strength Focus);45° Incline DB Press;Failure;2-3;4;8-10;;;;;~8-9;10;3-5 min;45° Incline Barbell Press;45° Incline Machine Press;1 second pause at the bottom of each rep while maintaining tension on the pecs
;Pec Deck;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;Cable Crossover Ladder;Bottom-Half DB Flye;Focus on bringing your elbows together - not your hands
;Dual-Handle Lat Pulldown;Failure;1-2;3;10-12;;;;;~8-9;10;2-3 min;Wide-Grip Lat Pulldown;Wide-Grip Pull-Up;Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.
;High-Cable Lateral Raise;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;High-Cable Cuffed Lateral Raise;Lean-In DB Lateral Raise;Focus on squeezing your lateral delt to move the weight.
;Smith Machine Row;Failure + LLPs (Extend set);1-2;3;8-10;;;;;~8-9;10;2-3 min;Pendlay Deficit Row;Single-Arm DB Row;Focus on squeezing your shoulder blades together, keeping your elbows at a ~45° angle
;Overhead Cable Triceps Extension (Bar);Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Overhead Cable Triceps Extension (Rope);DB Skull Crusher;Optionally pause for 0.5-1 second in the stretched aspect of each rep
;Bayesian Cable Curl;Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Seated Super-Bayesian High Cable Curl;Incline DB Stretch Curl;If you have a left-right bicep size imbalance, do these 1 arm at a time, starting with the weaker arm. Take the weaker arm to the listed RPE. Then match the reps with the other arm (stop once you've matched the reps, even if the RPE is lower). If you don't have a size imbalance, do these both arms at the same time.
Lower (Strength Focus);Lying Leg Curl;Failure + LLPs (Extend set);2;3;10-12;;;;;~8-9;10;1-2 min;Seated Leg Curl;Nordic Ham Curl;Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl. 
;Smith Machine Static Lunge w/ Elevated Front Foot;Failure;2-4;3;8-10;;;;;~8-9;10;3-5 min;DB Bulgarian Split Squat;High-Bar Back Squat;Elevate your front foot on a small box. Minimize contribution from your back leg.
;45° Hyperextension;Failure;2-4;4;8-10;;;;;~8-9;10;2-3 min;Glute-Ham Raise;Cable Pull-Through;Squeeze your glutes hard at the top of each rep. Slow controlled reps on the way down, followed by an explosive positive.
;Leg Extension;Failure;1-2;3;10-12;;;;;~8-9;10;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative. 
;Leg Press Calf Press;Static Stretch (30s);1-2;4;8-10;;;;;~8-9;10;1-2 min;Seated Calf Raise;Standing Calf Raise;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.
;Machine Crunch;Failure;1;3;10-12;;;;;~8-9;10;1-2 min;Decline Weighted Crunch;Cable Crunch;Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.
;;;;;;;;Rest Day;;;;;;;
Pull (Hypertrophy Focus);Lean-Back Lat Pulldown;Failure;2-3;3;10-12;;;;;~8-9;10;2-3 min;Lean-Back Machine Pulldown;Pull-Up;Initiate the pulldown with a straight up posture. As you pull the bar down, lean back by about 15-30° to get the mid-back more involved. Softly touch the bar to your chest on every rep and, even though you're leaning back, still control the weight!
;Chest-Supported T-Bar Row;Failure;2-3;4;10-12;;;;;~8-9;10;2-3 min;Chest-Supported Machine Row;Incline Chest-Supported DB Row;Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.
;Dual-Handle Elbows-Out Cable Row;Failure + LLPs (Extend set);1-2;3;12-15;;;;;~8-9;10;2-3 min;Arm-Out Single-Arm DB Row;Meadows Row;Flare your elbows out ~45°. Smooth, controlled reps.
;1-Arm 45° Cable Rear Delt Flye;Myo-reps;1-2;3;12-15;;;;;~8-9;10;1-2 min;Rope Face Pull;Reverse Pec Deck;Pause for 1-2 seconds in the squeeze of each rep. Contract the rear delts hard!
;Cable Paused Shrug-In;Failure;2-3;3;12-15;;;;;~8-9;10;1-2 min;Machine Shrug;DB Shrug;"Shrug up and in. Think about shrugging ""up to your ears."" 1-2 second pause in the squeeze (at the top) of each rep, then another 1-2 second pause in the stretch (at the bottom) of each rep."
;Cable Rope Hammer Curl;Failure;1;3;12-15;;;;;~8-9;10;1-2 min;DB Hammer Curl;Hammer Preacher Curl;Squeeze the rope hard as you curl the weight up. Smooth, controlled reps.
; DB Concentration Curl;Myo-reps;1;3;15-20;;;;;~8-9;10;1-2 min;Concentration Cable Curl;DB Preacher Curl;Smooth, controlled reps. Mind-muscle connection with the biceps.
Push (Hypertrophy Focus);Machine Chest Press;Failure;2-4;4;10-12;;;;;~8-9;10;3-5 min;Barbell Bench Press;DB Bench Press;1 second pause at the bottom of each rep while maintaining tension on the pecs
;Seated DB Shoulder Press;Failure;2-3;3;10-12;;;;;~8-9;10;2-3 min;Cable Shoulder Press;Machine Shoulder Press;Ensure that your elbows break at least 90°. Mind-muscle connection with your delts. Smooth, controlled reps.
;Bottom-Half Seated Cable Flye;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Bottom-Half DB Flye;Low-to-High Cable Crossover;All reps and sets are to be performed in the bottom half of the ROM. Focus on feeling a deep stretch in your pecs at the bottom of each rep.
;High-Cable Lateral Raise;Myo-reps;1;3;12-15;;;;;~8-9;10;1-2 min;High-Cable Cuffed Lateral Raise;Lean-In DB Lateral Raise;Focus on squeezing your lateral delt to move the weight.
;EZ-Bar Skull Crusher;Failure;1;3;12-15;;;;;~8-9;10;1-2 min;DB Skull Crusher;Katana Triceps Extension;Optionally pause for 0.5-1 second in the stretched aspect of each rep
;Triceps Pressdown (Bar);Myo-reps;1;3;15-20;;;;;~8-9;10;1-2 min;Triceps Pressdown (Rope);DB Triceps Kickback;Focus on squeezing your triceps to move the weight
;Ab Wheel Rollout;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Swiss Ball Rollout;Long-Lever Plank;Don't just bend at your hips, use your abs to lower yourself down under control and pull yourself back up. If you don't have the core strength to get all the way extended at the bottom, try to progressively increase the ROM week to week.
Legs (Hypertrophy Focus);Hack Squat;Failure;2-4;4;10-12;;;;;~8-9;10;2-3 min;Leg Press;DB Walking Lunge;Use a controlled negative (don't free fall) and then explode on the positive.
;Seated Leg Curl;Failure + LLPs (Extend set);1-2;4;12-15;;;;;~8-9;10;1-2 min;Lying Leg Curl;Nordic Ham Curl;Lean forward over the machine to get a maximum stretch in your hamstrings.
;Walking Lunge;Failure;2-3;2;10-12;;;;;~8-9;10;2-3 min;Smith Machine Static Lunge;DB Static Lunge;Take medium strides. Minimize contribution from the back leg
;Leg Extension;Myo-reps;1-2;3;12-15;;;;;~8-9;10;1-2 min;Reverse Nordic;Sissy Squat;Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative. 
;Machine Hip Adduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Adduction;Copenhagen Hip Adduction;Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
;Machine Hip Abduction;Failure;1-2;3;12-15;;;;;~8-9;10;1-2 min;Cable Hip Abduction;Lateral Band Walk;If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further.
;Standing Calf Raise;Static Stretch (30s);1-2;3;12-15;;;;;~8-9;10;1-2 min;Seated Calf Raise;Leg Press Calf Press;1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet.
;;;;;;;;Rest Day;;;;;;;
